"customer_id","last_purchase","frequency","monetary"
15311.0,"2011-12-09",208,114966.42
15312.0,"2011-09-25",12,2930.19
15313.0,"2011-08-21",1,52.00
15314.0,"2011-05-24",3,820.45
15315.0,"2011-10-06",2,570.50
15316.0,"2011-01-17",1,165.00
15317.0,"2010-01-31",1,129.75
15318.0,"2011-12-06",1,312.62
15319.0,"2011-03-01",1,204.50
15320.0,"2011-10-26",1,267.13
15321.0,"2011-09-30",12,6709.73
15322.0,"2011-09-15",2,1390.86
15323.0,"2010-05-26",3,434.60
15324.0,"2010-01-07",1,140.22
15325.0,"2011-08-28",8,1601.46
15326.0,"2011-01-10",5,1700.52
15327.0,"2011-10-18",1,208.75
15328.0,"2010-10-28",1,107.24
15329.0,"2011-10-31",11,2958.83
15330.0,"2011-11-07",2,714.96
15331.0,"2010-07-28",3,767.91
15332.0,"2010-12-08",6,4892.68
15333.0,"2011-05-15",1,1028.56
15334.0,"2011-07-06",3,350.82
15335.0,"2011-10-17",1,170.22
15336.0,"2010-11-03",1,240.50
15337.0,"2010-10-24",1,373.02
15338.0,"2010-01-31",1,277.93
15339.0,"2011-10-04",7,1821.02
15340.0,"2010-05-27",1,105.50
15341.0,"2011-09-20",2,2402.72
15342.0,"2011-08-02",1,406.09
15343.0,"2011-09-13",1,364.50
15344.0,"2011-12-09",3,563.94
15345.0,"2011-10-25",1,393.54
15346.0,"2011-01-11",3,596.12
15347.0,"2010-12-08",4,1162.00
15348.0,"2011-09-28",1,158.04
15349.0,"2011-07-04",2,463.91
15350.0,"2010-12-01",2,547.60
15351.0,"2011-11-27",10,3430.22
15352.0,"2010-06-09",1,111.15
15353.0,"2011-03-30",7,2794.47
15354.0,"2010-04-15",3,284.40
15355.0,"2011-11-10",2,277.05
15356.0,"2011-11-08",13,3239.57
15358.0,"2011-12-05",42,16425.86
15359.0,"2010-02-15",8,181.35
15360.0,"2011-10-31",1,427.93
15361.0,"2010-12-13",4,689.07
15362.0,"2010-09-17",2,613.08
15363.0,"2010-12-02",2,678.11
15364.0,"2011-09-05",2,913.19
15365.0,"2011-11-14",13,4557.13
15366.0,"2011-09-25",7,2389.08
15367.0,"2011-10-13",11,5081.33
15368.0,"2011-11-18",2,722.74
15369.0,"2010-08-04",11,6251.26
15370.0,"2011-10-30",8,3739.01
15371.0,"2010-02-15",1,59.40
15372.0,"2011-07-25",8,6017.06
15373.0,"2011-12-01",17,3084.54
15374.0,"2011-08-03",2,307.32
15375.0,"2010-01-18",1,60.96
15376.0,"2011-10-30",3,1221.56
15377.0,"2010-11-22",4,1211.75
15378.0,"2010-09-03",2,246.50
15379.0,"2011-06-23",8,4877.84
15380.0,"2011-12-01",11,3248.96
15381.0,"2011-05-10",5,1890.57
15382.0,"2011-11-25",12,13733.55
15384.0,"2011-06-23",4,2027.79
15385.0,"2011-10-30",3,942.08
15386.0,"2011-06-06",1,394.14
15387.0,"2010-08-04",1,468.65
15388.0,"2011-03-14",1,140.54
15389.0,"2011-06-20",5,2733.80
15390.0,"2010-11-08",2,1216.66
15391.0,"2010-05-04",1,289.87
15392.0,"2011-12-05",7,2911.62
15393.0,"2011-11-23",5,891.34
15394.0,"2011-11-30",11,5286.80
15395.0,"2011-01-18",1,107.45
15396.0,"2011-08-19",2,796.38
15397.0,"2011-02-23",1,94.00
15398.0,"2011-11-23",2,1345.53
15399.0,"2011-12-08",3,815.77
15400.0,"2011-09-08",8,1302.30
15401.0,"2010-09-13",2,216.95
15402.0,"2011-07-14",6,1830.54
15403.0,"2010-08-05",2,170.88
15404.0,"2010-11-29",1,257.06
15405.0,"2011-06-03",2,659.84
15406.0,"2011-11-08",4,975.87
15407.0,"2011-11-06",4,1046.74
15408.0,"2011-03-20",1,267.18
15409.0,"2009-12-18",1,131.25
15410.0,"2011-09-16",10,4685.72
15411.0,"2011-11-13",4,1348.93
15412.0,"2011-06-21",1,190.53
15413.0,"2010-01-17",5,6798.72
15414.0,"2011-11-30",3,774.90
15415.0,"2011-01-30",1,559.61
15416.0,"2011-10-06",7,4572.82
15417.0,"2011-09-15",1,508.80
15418.0,"2010-10-10",2,449.42
15419.0,"2011-11-15",1,135.86
15420.0,"2010-10-01",6,743.00
15421.0,"2011-10-12",10,3805.34
15422.0,"2011-01-20",7,1619.97
15423.0,"2011-11-01",3,266.89
15424.0,"2011-03-30",3,597.78
15425.0,"2010-11-04",4,1941.12
15426.0,"2011-11-20",9,2156.35
15427.0,"2011-11-06",3,1430.54
15428.0,"2011-11-24",4,762.75
15429.0,"2011-11-13",2,397.35
15430.0,"2010-08-29",2,954.75
15431.0,"2010-07-25",1,153.24
15432.0,"2011-11-16",2,320.76
15433.0,"2011-05-10",2,533.30
15434.0,"2011-12-01",11,2567.06
15435.0,"2011-11-17",1,149.29
15436.0,"2011-11-27",3,1067.75
15437.0,"2011-03-22",2,393.45
15438.0,"2011-07-31",1,156.58
15439.0,"2010-10-31",4,1269.05
15440.0,"2011-10-16",3,383.68
15441.0,"2010-11-08",3,1254.21
15442.0,"2011-04-05",1,594.00
15443.0,"2011-12-08",14,5114.23
15444.0,"2011-11-30",2,1411.21
15445.0,"2011-03-20",2,284.50
15446.0,"2010-11-28",3,399.75
15447.0,"2011-01-13",5,492.88
15448.0,"2011-01-31",2,788.81
15449.0,"2011-11-13",3,974.52
15450.0,"2011-11-09",1,429.84
15451.0,"2010-10-01",2,226.86
15452.0,"2011-11-10",6,1785.11
15453.0,"2011-12-08",7,1371.77
15454.0,"2010-12-12",2,305.99
15455.0,"2010-04-21",1,38.25
15456.0,"2011-03-01",10,2091.52
15457.0,"2011-03-22",1,237.07
15458.0,"2011-11-14",2,370.44
15459.0,"2010-10-18",2,202.83
15460.0,"2010-12-20",1,214.26
15461.0,"2010-09-05",2,429.70
15462.0,"2011-09-06",4,737.05
15463.0,"2011-11-10",1,126.14
15464.0,"2011-01-05",1,1044.65
15465.0,"2011-11-20",32,12100.40
15466.0,"2011-09-15",4,1560.46
15467.0,"2011-11-30",3,524.88
15468.0,"2011-10-19",3,1430.48
15469.0,"2011-10-20",3,874.25
15470.0,"2010-05-13",1,63.42
15471.0,"2011-12-07",3,1292.01
15472.0,"2011-08-18",1,371.56
15473.0,"2011-11-25",8,2046.00
15474.0,"2010-04-23",1,150.35
15475.0,"2011-09-23",1,454.11
15476.0,"2010-11-24",4,2209.98
15477.0,"2010-02-28",1,368.40
15478.0,"2011-10-30",3,1983.48
15479.0,"2009-12-06",1,147.40
15480.0,"2011-08-15",5,6279.00
15481.0,"2010-11-03",1,1993.34
15482.0,"2011-11-24",19,14417.36
15483.0,"2011-07-01",10,817.82
15484.0,"2011-12-08",6,4652.10
15485.0,"2011-11-09",7,4810.92
15486.0,"2010-06-30",1,102.00
15487.0,"2010-01-29",1,231.32
15488.0,"2011-09-08",5,431.92
15489.0,"2011-11-17",8,2419.61
15490.0,"2010-10-05",1,210.85
15491.0,"2011-09-05",6,3100.09
15492.0,"2011-11-11",2,659.46
15493.0,"2011-11-07",9,4121.68
15494.0,"2011-11-18",5,3702.60
15495.0,"2010-11-25",1,246.50
15496.0,"2010-03-18",1,146.14
15497.0,"2011-11-22",9,8657.39
15498.0,"2011-12-07",44,24972.86
15499.0,"2009-12-16",1,158.65
15500.0,"2011-12-01",4,1131.56
15501.0,"2010-10-31",2,399.95
15502.0,"2011-11-24",14,13003.87
15503.0,"2010-12-12",2,257.30
15504.0,"2011-09-19",4,402.70
15505.0,"2011-10-18",5,3610.96
15506.0,"2011-11-17",6,2030.33
15507.0,"2011-06-21",1,475.86
15508.0,"2011-06-03",6,1000.27
15509.0,"2010-11-24",1,152.41
15510.0,"2011-01-13",1,250.00
15511.0,"2011-11-28",5,900.53
15512.0,"2011-07-07",4,331.58
15513.0,"2011-11-06",35,26437.05
15514.0,"2011-11-27",18,6392.06
15515.0,"2010-11-17",1,171.81
15516.0,"2011-10-26",3,62.43
15517.0,"2011-04-20",1,267.03
15518.0,"2011-10-06",15,4189.99
15519.0,"2010-11-21",2,344.61
15520.0,"2011-12-08",1,343.50
15521.0,"2011-10-30",16,7098.24
15522.0,"2011-11-07",2,397.99
15523.0,"2011-09-16",16,17259.19
15524.0,"2011-11-15",2,591.40
15525.0,"2011-12-07",4,890.22
15526.0,"2011-11-06",2,148.44
15527.0,"2011-11-21",23,5554.89
15528.0,"2011-03-30",1,229.33
15529.0,"2011-11-17",12,4783.66
15530.0,"2011-11-18",5,1808.68
15531.0,"2011-12-01",2,1972.39
15532.0,"2011-11-14",10,3738.85
15533.0,"2011-11-20",3,807.57
15534.0,"2009-12-14",1,162.25
15535.0,"2011-06-19",6,1044.37
15536.0,"2010-10-26",1,259.09
15537.0,"2011-06-29",1,110.92
15538.0,"2010-06-20",6,3358.40
15539.0,"2011-12-02",1,538.46
15540.0,"2011-11-28",2,460.68
15541.0,"2011-08-17",1,85.13
15542.0,"2010-07-15",3,855.71
15543.0,"2011-02-24",2,242.26
15544.0,"2011-11-30",20,7807.89
15545.0,"2011-10-16",2,288.97
15546.0,"2010-04-12",2,1079.10
15547.0,"2011-12-02",26,10057.05
15548.0,"2010-04-23",1,158.09
15549.0,"2011-09-23",8,2334.16
15550.0,"2011-12-05",12,2211.05
15551.0,"2011-11-03",7,1679.81
15552.0,"2011-05-06",2,252.52
15553.0,"2011-10-10",1,428.93
15554.0,"2011-03-07",1,217.20
15555.0,"2011-11-27",36,11243.91
15556.0,"2011-11-15",1,279.77
15557.0,"2011-11-11",1,468.91
15558.0,"2010-03-10",1,202.68
15559.0,"2010-05-20",1,1109.40
15560.0,"2010-11-07",2,153.52
15561.0,"2011-11-28",8,1934.39
15562.0,"2010-12-23",3,671.43
15563.0,"2011-11-17",7,2859.46
15564.0,"2010-09-02",2,70.74
15565.0,"2011-10-20",2,173.16
15566.0,"2010-11-12",2,227.87
15567.0,"2011-11-21",1,186.01
15568.0,"2011-12-07",3,758.29
15569.0,"2011-08-28",10,3583.45
15570.0,"2011-12-02",25,8736.49
15571.0,"2011-11-28",14,3892.35
15572.0,"2011-12-05",10,3965.20
15573.0,"2011-11-08",5,1188.42
15574.0,"2011-06-15",6,1101.44
15575.0,"2010-03-30",1,30.10
15576.0,"2011-11-02",1,921.37
15577.0,"2011-07-11",5,396.03
15578.0,"2011-06-30",1,127.10
15579.0,"2011-10-02",5,1250.63
15580.0,"2010-11-28",8,1375.39
15581.0,"2011-08-11",38,7480.40
15582.0,"2011-11-15",3,682.91
15583.0,"2010-11-28",1,95.96
15584.0,"2011-11-16",6,1268.20
15585.0,"2011-06-16",1,455.30
15586.0,"2010-04-26",3,1139.10
15587.0,"2011-10-20",7,1522.08
15588.0,"2010-01-31",1,579.60
15589.0,"2011-03-29",3,478.53
15590.0,"2010-11-22",5,1496.60
15591.0,"2010-05-06",3,217.90
15592.0,"2011-10-24",1,388.58
15593.0,"2011-09-30",1,199.80
15594.0,"2011-11-24",5,1771.78
15595.0,"2010-08-09",1,357.60
15596.0,"2011-08-31",9,2727.72
15597.0,"2011-11-04",2,563.37
15598.0,"2011-10-17",2,548.02
15599.0,"2011-11-13",3,1250.06
15600.0,"2010-10-07",4,1199.31
15601.0,"2011-11-28",30,14191.74
15602.0,"2011-12-01",16,3137.96
15603.0,"2011-09-22",2,88.48
15604.0,"2011-10-18",1,216.39
15605.0,"2011-11-03",9,1741.95
15606.0,"2011-10-09",17,5230.99
15607.0,"2011-01-07",9,1708.97
15608.0,"2011-11-11",5,1785.98
15609.0,"2011-06-08",1,298.48
15610.0,"2011-10-19",1,112.46
15611.0,"2011-11-30",26,2997.28
15612.0,"2011-11-03",2,195.15
15613.0,"2010-04-08",1,433.72
15614.0,"2010-09-28",4,3147.36
15615.0,"2011-11-29",47,21373.97
15616.0,"2010-09-27",1,317.11
15617.0,"2010-11-08",3,828.55
15618.0,"2011-11-07",4,776.85
15619.0,"2011-11-29",1,336.40
15620.0,"2011-10-14",4,1942.36
15621.0,"2011-12-05",4,1293.03
15622.0,"2011-10-27",17,7852.61
15623.0,"2011-07-21",8,2437.05
15624.0,"2011-08-15",4,588.13
15625.0,"2011-08-28",9,3236.40
15626.0,"2011-09-26",3,1067.52
15627.0,"2010-09-08",2,566.90
15628.0,"2011-12-05",17,5333.08
15629.0,"2010-09-15",4,2240.90
15630.0,"2011-10-25",3,1481.40
15631.0,"2010-03-07",1,596.67
15632.0,"2011-11-24",8,3285.31
15633.0,"2010-07-18",13,4335.96
15634.0,"2011-11-22",2,554.65
15635.0,"2010-11-09",1,100.35
15636.0,"2011-09-11",4,1444.58
15637.0,"2011-10-18",5,797.59
15638.0,"2010-11-26",6,2265.20
15639.0,"2011-07-28",3,1065.08
15640.0,"2011-12-05",29,23494.31
15641.0,"2011-08-26",12,5345.55
15642.0,"2009-12-10",1,105.78
15643.0,"2011-06-01",3,664.00
15644.0,"2011-06-26",4,803.54
15645.0,"2011-11-21",3,1055.17
15646.0,"2011-07-05",5,784.81
15647.0,"2010-10-20",1,169.00
15648.0,"2011-05-19",2,639.50
15649.0,"2011-01-07",4,1660.35
15650.0,"2010-07-06",2,553.88
15651.0,"2011-11-03",5,1259.06
15652.0,"2011-09-09",5,1405.94
15653.0,"2011-09-08",2,877.44
15654.0,"2011-11-30",2,922.53
15655.0,"2011-04-10",1,560.67
15656.0,"2011-10-25",4,748.50
15657.0,"2011-11-17",1,30.00
15658.0,"2011-06-02",8,2117.27
15659.0,"2011-10-27",3,532.49
15660.0,"2011-11-14",15,2603.69
15661.0,"2011-01-26",8,1215.95
15662.0,"2010-02-16",2,283.73
15663.0,"2011-08-25",1,138.14
15664.0,"2011-10-20",4,1254.03
15665.0,"2011-06-24",5,3987.07
15666.0,"2010-08-24",2,632.94
15667.0,"2011-10-31",1,301.32
15668.0,"2011-05-06",1,76.32
15669.0,"2011-10-30",4,684.34
15670.0,"2011-02-16",2,325.20
15671.0,"2011-11-21",7,2657.13
15672.0,"2009-12-14",1,45.30
15673.0,"2011-09-12",9,6204.32
15674.0,"2011-09-27",13,6948.23
15675.0,"2011-09-19",4,542.04
15676.0,"2011-11-21",3,3435.76
15677.0,"2011-10-21",3,1305.63
15678.0,"2011-10-18",3,1825.94
15679.0,"2011-11-15",4,781.28
15680.0,"2011-11-30",10,4028.69
15681.0,"2011-11-14",14,2989.70
15682.0,"2010-04-19",2,318.24
15683.0,"2011-08-14",2,524.54
15684.0,"2010-06-10",3,173.95
15685.0,"2010-09-15",1,55.98
15686.0,"2010-10-15",1,90.00
15687.0,"2011-12-01",9,2993.10
15688.0,"2010-10-17",1,190.57
15689.0,"2011-08-12",3,521.03
15690.0,"2011-12-05",2,239.76
15691.0,"2011-04-01",4,571.30
15692.0,"2011-11-11",1,191.04
15693.0,"2010-02-18",1,37.50
15694.0,"2011-12-09",24,9978.48
15695.0,"2011-03-18",4,1131.04
15696.0,"2011-11-06",13,3881.22
15697.0,"2010-01-19",1,246.75
15698.0,"2010-03-25",1,46.20
15699.0,"2011-11-22",1,309.65
15700.0,"2011-06-20",2,696.68
15701.0,"2011-12-07",4,1529.00
15702.0,"2010-08-20",2,140.39
15703.0,"2011-03-20",1,211.50
15704.0,"2011-07-22",6,3734.66
15705.0,"2011-05-22",1,143.10
15706.0,"2011-10-07",4,1060.56
15707.0,"2011-11-04",4,916.98
15708.0,"2011-10-30",9,3887.15
15709.0,"2011-03-01",2,327.85
15710.0,"2010-10-18",1,898.87
15711.0,"2010-06-01",2,420.25
15712.0,"2011-11-30",12,3472.41
15713.0,"2011-07-19",4,839.64
15714.0,"2011-11-28",5,783.96
15715.0,"2010-06-02",5,658.02
15716.0,"2011-07-17",11,2485.26
15717.0,"2011-04-19",5,607.00
15718.0,"2010-06-17",1,293.79
15719.0,"2011-11-07",31,10195.97
15720.0,"2011-11-15",2,739.22
15721.0,"2011-11-28",1,471.40
15722.0,"2011-11-04",11,5234.00
15723.0,"2010-12-10",4,930.70
15724.0,"2011-05-22",3,310.85
15725.0,"2011-11-24",1,415.25
15726.0,"2010-11-14",1,321.91
15727.0,"2011-11-23",15,9371.71
15728.0,"2010-11-25",2,544.60
15729.0,"2011-05-11",3,192.55
15730.0,"2011-10-05",5,1726.58
15731.0,"2010-06-04",1,125.30
15732.0,"2011-05-11",10,1543.97
15733.0,"2011-03-02",1,162.30
15734.0,"2011-08-17",4,2263.30
15735.0,"2010-10-14",1,327.68
15736.0,"2010-09-30",2,1767.12
15737.0,"2011-11-25",8,1188.12
15738.0,"2011-11-21",41,13043.32
15739.0,"2011-10-04",1,449.12
15740.0,"2011-10-21",1,154.88
15741.0,"2010-09-07",2,208.62
15742.0,"2010-03-30",1,156.87
15743.0,"2011-11-23",4,775.96
15744.0,"2011-09-23",1,34.80
15745.0,"2011-11-20",4,1094.59
15746.0,"2011-07-28",1,196.88
15747.0,"2011-11-27",9,2499.81
15748.0,"2011-10-30",3,609.81
15749.0,"2011-04-18",3,44534.30
15750.0,"2011-12-07",18,6452.99
15751.0,"2010-09-05",11,1380.44
15752.0,"2011-10-31",9,3924.91
15753.0,"2011-02-08",1,79.20
15754.0,"2011-10-19",9,3037.61
15755.0,"2011-11-29",17,5993.12
15756.0,"2011-10-09",4,528.01
15757.0,"2011-10-05",6,2940.36
15758.0,"2011-11-15",1,205.25
15759.0,"2011-05-05",7,830.93
15760.0,"2010-03-19",2,13916.34
15761.0,"2010-09-23",1,143.05
15762.0,"2011-10-05",2,583.75
15763.0,"2011-11-08",2,1086.92
15764.0,"2011-09-12",8,4503.08
15765.0,"2010-02-11",1,370.63
15766.0,"2011-10-06",3,831.06
15768.0,"2011-08-16",34,15308.89
15769.0,"2011-12-02",46,88612.52
15770.0,"2010-04-06",1,321.45
15771.0,"2010-04-14",3,1006.54
15772.0,"2010-10-17",1,280.88
15773.0,"2011-12-04",2,774.52
15774.0,"2011-10-02",6,1288.34
15775.0,"2011-04-08",2,150.50
15776.0,"2011-07-29",1,241.62
15777.0,"2011-04-12",7,1762.61
15778.0,"2010-10-04",1,307.95
15779.0,"2010-09-02",2,124.08
15780.0,"2011-06-09",3,475.28
15781.0,"2011-11-14",3,345.46
15782.0,"2011-11-30",4,4014.10
15783.0,"2011-11-29",1,246.30
15784.0,"2010-08-29",2,848.33
15785.0,"2011-11-07",16,5969.93
15786.0,"2011-10-24",5,8501.62
15787.0,"2011-11-13",3,933.26
15788.0,"2010-07-19",1,221.83
15789.0,"2010-12-16",6,1962.01
15790.0,"2011-11-29",1,218.75
15791.0,"2011-10-27",5,3608.34
15792.0,"2010-11-05",2,933.84
15793.0,"2011-11-25",8,2399.57
15794.0,"2009-12-03",2,777.00
15795.0,"2011-07-13",8,1979.87
15796.0,"2011-12-08",17,5171.63
15797.0,"2011-08-18",6,2821.08
15798.0,"2010-08-04",3,1535.37
15799.0,"2011-09-25",4,1421.34
15800.0,"2011-08-24",7,1227.07
15801.0,"2011-10-24",3,1063.95
15802.0,"2011-07-20",1,451.42
15803.0,"2011-10-19",4,1929.66
15804.0,"2011-12-09",13,4206.39
15805.0,"2011-11-16",30,10148.93
15806.0,"2011-10-24",3,784.58
15807.0,"2011-10-20",5,1817.52
15808.0,"2011-02-06",21,17180.25
15809.0,"2011-11-03",7,1274.44
15810.0,"2011-09-22",8,2999.04
15811.0,"2011-11-17",7,3486.15
15812.0,"2011-08-24",12,5201.47
15813.0,"2011-05-16",2,1303.91
15814.0,"2011-11-23",6,2634.44
15815.0,"2011-10-07",5,2100.60
15816.0,"2010-06-15",2,144.15
15817.0,"2010-10-15",3,2766.40
15818.0,"2010-04-30",1,340.50
15819.0,"2011-10-21",10,3934.79
15820.0,"2011-01-24",1,206.98
15821.0,"2011-10-26",2,570.96
15822.0,"2011-12-06",6,1840.06
15823.0,"2010-12-02",3,3882.17
15824.0,"2010-09-12",2,890.94
15825.0,"2011-06-20",1,532.94
15826.0,"2011-10-14",4,2598.28
15827.0,"2011-09-27",28,3603.14
15828.0,"2010-11-29",1,1108.82
15829.0,"2011-09-01",2,636.14
15830.0,"2011-11-02",1,576.00
15831.0,"2011-10-12",3,794.64
15832.0,"2011-03-30",1,836.79
15833.0,"2009-12-02",1,80.40
15834.0,"2011-09-30",7,3764.39
15835.0,"2011-10-26",4,954.09
15836.0,"2011-10-20",1,137.37
15837.0,"2011-10-06",2,777.01
15838.0,"2011-11-28",34,73205.50
15839.0,"2011-11-06",3,1048.49
15840.0,"2011-10-12",2,355.56
15841.0,"2011-09-28",9,2742.41
15842.0,"2010-11-11",2,548.80
15843.0,"2011-02-09",1,118.95
15844.0,"2011-10-24",1,130.74
15845.0,"2011-11-22",11,4426.28
15846.0,"2010-11-19",1,107.01
15847.0,"2011-11-01",5,822.57
15848.0,"2010-03-28",1,137.99
15850.0,"2011-11-20",6,1006.75
15851.0,"2010-07-01",1,109.73
15852.0,"2011-06-06",3,257.26
15853.0,"2011-10-19",1,110.80
15854.0,"2011-12-05",21,5578.28
15855.0,"2011-07-26",6,1052.72
15856.0,"2011-12-05",52,32275.95
15857.0,"2011-11-21",2,570.48
15858.0,"2011-11-24",13,3552.41
15859.0,"2010-10-03",1,438.46
15860.0,"2011-10-30",17,2361.30
15861.0,"2011-11-27",12,4369.20
15862.0,"2011-12-01",13,2512.29
15863.0,"2011-11-14",5,355.10
15864.0,"2011-11-17",7,2180.76
15865.0,"2011-10-30",5,2241.42
15866.0,"2011-08-30",1,211.89
15867.0,"2011-12-04",31,8923.30
15868.0,"2010-05-05",1,94.53
15869.0,"2011-03-07",3,321.11
15870.0,"2011-11-07",4,857.46
15871.0,"2010-09-28",1,33.10
15872.0,"2011-11-25",4,729.25
15873.0,"2010-07-28",4,313.92
15874.0,"2011-10-07",21,11284.76
15875.0,"2010-03-03",1,108.52
15876.0,"2010-10-26",2,1449.14
15877.0,"2011-12-08",2,490.33
15878.0,"2010-05-27",2,330.77
15879.0,"2010-10-31",4,1137.80
15880.0,"2010-12-05",1,329.03
15881.0,"2011-01-31",5,501.39
15882.0,"2011-05-25",8,1124.66
15883.0,"2011-12-07",2,396.48
15884.0,"2010-10-03",2,244.60
15885.0,"2011-09-08",15,1951.82
15886.0,"2011-10-10",4,1052.87
15887.0,"2010-10-29",3,1027.15
15888.0,"2011-09-20",3,429.16
15889.0,"2011-07-06",8,1427.60
15890.0,"2010-11-10",5,535.65
15891.0,"2011-04-27",1,511.68
15892.0,"2010-02-08",1,128.20
15893.0,"2010-08-15",1,305.28
15894.0,"2011-03-31",2,258.25
15895.0,"2011-07-13",1,179.17
15897.0,"2011-05-29",2,208.59
15898.0,"2011-12-08",25,4996.45
15899.0,"2010-12-06",1,56.25
15900.0,"2011-11-16",4,886.57
15901.0,"2011-11-23",7,687.72
15902.0,"2010-11-24",1,145.01
15903.0,"2011-11-30",12,8939.84
15904.0,"2011-12-01",1,164.68
15905.0,"2010-06-14",1,114.69
15906.0,"2011-11-20",10,2530.19
15907.0,"2011-12-06",3,882.72
15908.0,"2010-08-06",2,758.62
15909.0,"2011-06-19",1,191.94
15910.0,"2011-12-09",15,2661.17
15911.0,"2010-03-26",8,1700.24
15912.0,"2011-06-14",9,1074.70
15913.0,"2010-06-23",1,6.30
15914.0,"2010-11-26",2,205.99
15915.0,"2010-11-03",1,364.45
15916.0,"2011-11-23",13,3145.24
15917.0,"2011-04-06",5,530.17
15918.0,"2011-06-02",3,582.88
15919.0,"2011-11-20",2,525.69
15920.0,"2011-07-08",9,569.14
15921.0,"2011-06-20",4,775.26
15922.0,"2010-12-01",1,369.50
15923.0,"2010-12-02",1,127.08
15924.0,"2009-12-08",1,102.82
15925.0,"2011-05-29",1,207.15
15926.0,"2010-06-15",1,134.44
15927.0,"2010-03-02",1,106.54
15928.0,"2010-02-21",1,293.53
15929.0,"2010-03-05",1,594.00
15930.0,"2011-10-03",1,426.63
15931.0,"2010-10-07",1,239.90
15932.0,"2011-12-05",8,2495.87
15933.0,"2011-11-18",3,1107.46
15934.0,"2010-10-18",2,2190.66
15935.0,"2011-04-14",2,416.86
15936.0,"2010-11-25",2,282.79
15937.0,"2011-10-06",1,145.35
15938.0,"2011-08-19",9,734.81
15939.0,"2011-09-11",16,9060.39
15940.0,"2011-02-01",1,35.80
15941.0,"2010-03-12",1,405.00
15942.0,"2011-07-29",1,337.44
15943.0,"2010-02-28",2,271.29
15944.0,"2011-03-08",4,2164.24
15945.0,"2010-12-09",4,646.27
15946.0,"2010-07-25",3,2304.18
15947.0,"2011-09-18",1,1708.24
15948.0,"2011-12-01",3,1509.09
15949.0,"2011-11-23",2,364.72
15950.0,"2011-11-08",10,7120.91
15951.0,"2011-12-01",3,1013.17
15952.0,"2011-11-06",4,781.91
15953.0,"2011-11-24",18,3440.34
15954.0,"2010-04-29",1,190.75
15955.0,"2011-11-15",22,8085.98
15956.0,"2010-06-06",2,617.60
15957.0,"2011-11-08",3,921.25
15958.0,"2011-09-26",4,462.12
15959.0,"2010-01-26",3,542.89
15960.0,"2010-11-30",4,410.95
15961.0,"2010-11-25",1,451.29
15962.0,"2010-09-16",1,289.48
15963.0,"2011-11-20",2,470.76
15964.0,"2010-02-14",1,269.21
15965.0,"2011-11-22",13,2771.94
15966.0,"2010-09-15",1,426.53
15967.0,"2011-11-16",12,2966.00
15968.0,"2010-11-16",1,404.55
15969.0,"2011-12-07",5,1127.05
15970.0,"2011-02-09",2,1017.32
15971.0,"2011-11-22",18,5902.83
15972.0,"2010-09-09",5,1769.33
15973.0,"2010-12-08",3,680.62
15974.0,"2011-10-31",7,3442.15
15975.0,"2011-09-16",1,371.01
15976.0,"2011-06-27",6,1694.41
15977.0,"2011-11-22",2,1054.73
15978.0,"2011-09-23",3,3279.42
15979.0,"2010-04-16",1,329.22
15980.0,"2011-09-12",7,6543.68
15981.0,"2011-11-15",21,9362.77
15982.0,"2010-04-13",1,324.51
15983.0,"2011-11-17",8,3110.37
15984.0,"2011-12-07",30,8393.02
15985.0,"2011-08-08",7,2715.28
15986.0,"2011-11-09",2,354.42
15987.0,"2011-11-27",8,1535.99
15988.0,"2011-11-20",3,738.89
15989.0,"2010-11-29",2,368.31
15990.0,"2011-10-26",7,1997.75
15991.0,"2010-06-23",1,150.55
15992.0,"2011-12-06",3,896.60
15993.0,"2011-12-01",7,2777.67
15994.0,"2011-10-16",3,1175.68
15995.0,"2010-10-21",1,694.54
15996.0,"2011-09-12",7,1386.40
15998.0,"2011-11-03",16,8274.14
15999.0,"2009-12-04",1,20.40
16000.0,"2011-12-07",3,12393.70
16001.0,"2010-11-23",1,583.39
16002.0,"2010-03-24",1,169.21
16003.0,"2011-11-10",10,5613.83
16004.0,"2010-08-22",5,2146.39
16005.0,"2011-11-27",10,2365.49
16006.0,"2011-05-12",2,332.82
16007.0,"2011-10-23",7,3053.06
16008.0,"2011-11-16",15,5339.13
16009.0,"2011-11-17",4,972.11
16010.0,"2011-04-08",11,1694.86
16011.0,"2011-12-01",29,5601.01
16012.0,"2011-11-04",5,2978.59
16013.0,"2011-12-06",84,56078.44
16014.0,"2011-11-02",5,1100.28
16015.0,"2011-12-06",3,704.55
16016.0,"2011-12-06",11,2083.40
16017.0,"2011-10-23",5,1545.58
16018.0,"2011-10-31",4,698.13
16019.0,"2011-10-24",27,17329.16
16020.0,"2011-11-23",3,851.01
16021.0,"2010-11-09",2,487.03
16022.0,"2011-03-24",1,602.63
16023.0,"2011-10-24",3,719.81
16024.0,"2011-11-27",3,483.99
16025.0,"2011-11-10",1,439.66
16026.0,"2011-10-27",1,236.09
16027.0,"2011-09-09",15,2048.36
16028.0,"2010-04-23",1,82.20
16029.0,"2011-11-01",107,117763.62
16030.0,"2011-02-03",1,331.24
16031.0,"2011-09-08",2,547.90
16032.0,"2010-09-09",6,1965.72
16033.0,"2011-12-04",27,10608.81
16034.0,"2011-05-27",6,911.32
16035.0,"2010-05-28",1,217.73
